,image_path,filename,age,gender,race,age_bucket
4550,C:\Users\henok\data\data\UTKFace\24_1_1_20170112204854107.jpg.chip.jpg,24_1_1_20170112204854107.jpg.chip.jpg,24,1,1,25-32
4551,C:\Users\henok\data\data\UTKFace\24_1_1_20170112220135559.jpg.chip.jpg,24_1_1_20170112220135559.jpg.chip.jpg,24,1,1,25-32
4552,C:\Users\henok\data\data\UTKFace\24_1_1_20170112230612966.jpg.chip.jpg,24_1_1_20170112230612966.jpg.chip.jpg,24,1,1,25-32
4553,C:\Users\henok\data\data\UTKFace\24_1_1_20170112230626278.jpg.chip.jpg,24_1_1_20170112230626278.jpg.chip.jpg,24,1,1,25-32
4554,C:\Users\henok\data\data\UTKFace\24_1_1_20170112230733998.jpg.chip.jpg,24_1_1_20170112230733998.jpg.chip.jpg,24,1,1,25-32
4555,C:\Users\henok\data\data\UTKFace\24_1_1_20170112231342878.jpg.chip.jpg,24_1_1_20170112231342878.jpg.chip.jpg,24,1,1,25-32
4556,C:\Users\henok\data\data\UTKFace\24_1_1_20170112231628815.jpg.chip.jpg,24_1_1_20170112231628815.jpg.chip.jpg,24,1,1,25-32
4557,C:\Users\henok\data\data\UTKFace\24_1_1_20170112231700838.jpg.chip.jpg,24_1_1_20170112231700838.jpg.chip.jpg,24,1,1,25-32
4558,C:\Users\henok\data\data\UTKFace\24_1_1_20170112231707948.jpg.chip.jpg,24_1_1_20170112231707948.jpg.chip.jpg,24,1,1,25-32
4559,C:\Users\henok\data\data\UTKFace\24_1_1_20170112231819332.jpg.chip.jpg,24_1_1_20170112231819332.jpg.chip.jpg,24,1,1,25-32
4560,C:\Users\henok\data\data\UTKFace\24_1_1_20170112233321383.jpg.chip.jpg,24_1_1_20170112233321383.jpg.chip.jpg,24,1,1,25-32
4561,C:\Users\henok\data\data\UTKFace\24_1_1_20170112233340647.jpg.chip.jpg,24_1_1_20170112233340647.jpg.chip.jpg,24,1,1,25-32
4562,C:\Users\henok\data\data\UTKFace\24_1_1_20170112233347824.jpg.chip.jpg,24_1_1_20170112233347824.jpg.chip.jpg,24,1,1,25-32
4563,C:\Users\henok\data\data\UTKFace\24_1_1_20170112234345639.jpg.chip.jpg,24_1_1_20170112234345639.jpg.chip.jpg,24,1,1,25-32
4564,C:\Users\henok\data\data\UTKFace\24_1_1_20170112234348991.jpg.chip.jpg,24_1_1_20170112234348991.jpg.chip.jpg,24,1,1,25-32
4565,C:\Users\henok\data\data\UTKFace\24_1_1_20170112234357224.jpg.chip.jpg,24_1_1_20170112234357224.jpg.chip.jpg,24,1,1,25-32
4566,C:\Users\henok\data\data\UTKFace\24_1_1_20170112234401495.jpg.chip.jpg,24_1_1_20170112234401495.jpg.chip.jpg,24,1,1,25-32
4567,C:\Users\henok\data\data\UTKFace\24_1_1_20170112234416328.jpg.chip.jpg,24_1_1_20170112234416328.jpg.chip.jpg,24,1,1,25-32
4568,C:\Users\henok\data\data\UTKFace\24_1_1_20170112234505777.jpg.chip.jpg,24_1_1_20170112234505777.jpg.chip.jpg,24,1,1,25-32
4569,C:\Users\henok\data\data\UTKFace\24_1_1_20170112234551513.jpg.chip.jpg,24_1_1_20170112234551513.jpg.chip.jpg,24,1,1,25-32
4570,C:\Users\henok\data\data\UTKFace\24_1_1_20170112234558855.jpg.chip.jpg,24_1_1_20170112234558855.jpg.chip.jpg,24,1,1,25-32
4571,C:\Users\henok\data\data\UTKFace\24_1_1_20170112234600841.jpg.chip.jpg,24_1_1_20170112234600841.jpg.chip.jpg,24,1,1,25-32
4572,C:\Users\henok\data\data\UTKFace\24_1_1_20170112234612457.jpg.chip.jpg,24_1_1_20170112234612457.jpg.chip.jpg,24,1,1,25-32
4573,C:\Users\henok\data\data\UTKFace\24_1_1_20170113000048018.jpg.chip.jpg,24_1_1_20170113000048018.jpg.chip.jpg,24,1,1,25-32
4574,C:\Users\henok\data\data\UTKFace\24_1_1_20170113001329123.jpg.chip.jpg,24_1_1_20170113001329123.jpg.chip.jpg,24,1,1,25-32
4575,C:\Users\henok\data\data\UTKFace\24_1_1_20170113001636241.jpg.chip.jpg,24_1_1_20170113001636241.jpg.chip.jpg,24,1,1,25-32
4576,C:\Users\henok\data\data\UTKFace\24_1_1_20170113003543637.jpg.chip.jpg,24_1_1_20170113003543637.jpg.chip.jpg,24,1,1,25-32
4577,C:\Users\henok\data\data\UTKFace\24_1_1_20170113003752421.jpg.chip.jpg,24_1_1_20170113003752421.jpg.chip.jpg,24,1,1,25-32
4578,C:\Users\henok\data\data\UTKFace\24_1_1_20170113005327119.jpg.chip.jpg,24_1_1_20170113005327119.jpg.chip.jpg,24,1,1,25-32
4579,C:\Users\henok\data\data\UTKFace\24_1_1_20170113011154152.jpg.chip.jpg,24_1_1_20170113011154152.jpg.chip.jpg,24,1,1,25-32
4580,C:\Users\henok\data\data\UTKFace\24_1_1_20170113011157712.jpg.chip.jpg,24_1_1_20170113011157712.jpg.chip.jpg,24,1,1,25-32
4581,C:\Users\henok\data\data\UTKFace\24_1_1_20170113011232616.jpg.chip.jpg,24_1_1_20170113011232616.jpg.chip.jpg,24,1,1,25-32
4582,C:\Users\henok\data\data\UTKFace\24_1_1_20170113011234375.jpg.chip.jpg,24_1_1_20170113011234375.jpg.chip.jpg,24,1,1,25-32
4583,C:\Users\henok\data\data\UTKFace\24_1_1_20170113011240168.jpg.chip.jpg,24_1_1_20170113011240168.jpg.chip.jpg,24,1,1,25-32
4584,C:\Users\henok\data\data\UTKFace\24_1_1_20170113011327776.jpg.chip.jpg,24_1_1_20170113011327776.jpg.chip.jpg,24,1,1,25-32
4585,C:\Users\henok\data\data\UTKFace\24_1_1_20170113011328232.jpg.chip.jpg,24_1_1_20170113011328232.jpg.chip.jpg,24,1,1,25-32
4586,C:\Users\henok\data\data\UTKFace\24_1_1_20170113011405711.jpg.chip.jpg,24_1_1_20170113011405711.jpg.chip.jpg,24,1,1,25-32
4587,C:\Users\henok\data\data\UTKFace\24_1_1_20170113011408288.jpg.chip.jpg,24_1_1_20170113011408288.jpg.chip.jpg,24,1,1,25-32
4588,C:\Users\henok\data\data\UTKFace\24_1_1_20170113013149199.jpg.chip.jpg,24_1_1_20170113013149199.jpg.chip.jpg,24,1,1,25-32
4589,C:\Users\henok\data\data\UTKFace\24_1_1_20170113195635133.jpg.chip.jpg,24_1_1_20170113195635133.jpg.chip.jpg,24,1,1,25-32
4590,C:\Users\henok\data\data\UTKFace\24_1_1_20170114025128077.jpg.chip.jpg,24_1_1_20170114025128077.jpg.chip.jpg,24,1,1,25-32
4591,C:\Users\henok\data\data\UTKFace\24_1_1_20170115234849261.jpg.chip.jpg,24_1_1_20170115234849261.jpg.chip.jpg,24,1,1,25-32
4592,C:\Users\henok\data\data\UTKFace\24_1_1_20170115234919997.jpg.chip.jpg,24_1_1_20170115234919997.jpg.chip.jpg,24,1,1,25-32
4593,C:\Users\henok\data\data\UTKFace\24_1_1_20170115234948897.jpg.chip.jpg,24_1_1_20170115234948897.jpg.chip.jpg,24,1,1,25-32
4594,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235014974.jpg.chip.jpg,24_1_1_20170115235014974.jpg.chip.jpg,24,1,1,25-32
4595,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235044207.jpg.chip.jpg,24_1_1_20170115235044207.jpg.chip.jpg,24,1,1,25-32
4596,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235403633.jpg.chip.jpg,24_1_1_20170115235403633.jpg.chip.jpg,24,1,1,25-32
4597,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235433094.jpg.chip.jpg,24_1_1_20170115235433094.jpg.chip.jpg,24,1,1,25-32
4598,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235615800.jpg.chip.jpg,24_1_1_20170115235615800.jpg.chip.jpg,24,1,1,25-32
4599,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235617909.jpg.chip.jpg,24_1_1_20170115235617909.jpg.chip.jpg,24,1,1,25-32
4600,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235619848.jpg.chip.jpg,24_1_1_20170115235619848.jpg.chip.jpg,24,1,1,25-32
4601,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235630663.jpg.chip.jpg,24_1_1_20170115235630663.jpg.chip.jpg,24,1,1,25-32
4602,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235712285.jpg.chip.jpg,24_1_1_20170115235712285.jpg.chip.jpg,24,1,1,25-32
4603,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235714565.jpg.chip.jpg,24_1_1_20170115235714565.jpg.chip.jpg,24,1,1,25-32
4604,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235748123.jpg.chip.jpg,24_1_1_20170115235748123.jpg.chip.jpg,24,1,1,25-32
4605,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235754853.jpg.chip.jpg,24_1_1_20170115235754853.jpg.chip.jpg,24,1,1,25-32
4606,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235756393.jpg.chip.jpg,24_1_1_20170115235756393.jpg.chip.jpg,24,1,1,25-32
4607,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235804280.jpg.chip.jpg,24_1_1_20170115235804280.jpg.chip.jpg,24,1,1,25-32
4608,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235935017.jpg.chip.jpg,24_1_1_20170115235935017.jpg.chip.jpg,24,1,1,25-32
4609,C:\Users\henok\data\data\UTKFace\24_1_1_20170115235954650.jpg.chip.jpg,24_1_1_20170115235954650.jpg.chip.jpg,24,1,1,25-32
4610,C:\Users\henok\data\data\UTKFace\24_1_1_20170116000700293.jpg.chip.jpg,24_1_1_20170116000700293.jpg.chip.jpg,24,1,1,25-32
4611,C:\Users\henok\data\data\UTKFace\24_1_1_20170116022047558.jpg.chip.jpg,24_1_1_20170116022047558.jpg.chip.jpg,24,1,1,25-32
4612,C:\Users\henok\data\data\UTKFace\24_1_1_20170116024111718.jpg.chip.jpg,24_1_1_20170116024111718.jpg.chip.jpg,24,1,1,25-32
4613,C:\Users\henok\data\data\UTKFace\24_1_1_20170116153804572.jpg.chip.jpg,24_1_1_20170116153804572.jpg.chip.jpg,24,1,1,25-32
4614,C:\Users\henok\data\data\UTKFace\24_1_1_20170116162121188.jpg.chip.jpg,24_1_1_20170116162121188.jpg.chip.jpg,24,1,1,25-32
4615,C:\Users\henok\data\data\UTKFace\24_1_1_20170116164334832.jpg.chip.jpg,24_1_1_20170116164334832.jpg.chip.jpg,24,1,1,25-32
4616,C:\Users\henok\data\data\UTKFace\24_1_1_20170116200854756.jpg.chip.jpg,24_1_1_20170116200854756.jpg.chip.jpg,24,1,1,25-32
4617,C:\Users\henok\data\data\UTKFace\24_1_1_20170116222611638.jpg.chip.jpg,24_1_1_20170116222611638.jpg.chip.jpg,24,1,1,25-32
4618,C:\Users\henok\data\data\UTKFace\24_1_1_20170116222720224.jpg.chip.jpg,24_1_1_20170116222720224.jpg.chip.jpg,24,1,1,25-32
4619,C:\Users\henok\data\data\UTKFace\24_1_1_20170116222821392.jpg.chip.jpg,24_1_1_20170116222821392.jpg.chip.jpg,24,1,1,25-32
4620,C:\Users\henok\data\data\UTKFace\24_1_1_20170116224913775.jpg.chip.jpg,24_1_1_20170116224913775.jpg.chip.jpg,24,1,1,25-32
4621,C:\Users\henok\data\data\UTKFace\24_1_1_20170116225255798.jpg.chip.jpg,24_1_1_20170116225255798.jpg.chip.jpg,24,1,1,25-32
4622,C:\Users\henok\data\data\UTKFace\24_1_1_20170117013833600.jpg.chip.jpg,24_1_1_20170117013833600.jpg.chip.jpg,24,1,1,25-32
4623,C:\Users\henok\data\data\UTKFace\24_1_1_20170117022255162.jpg.chip.jpg,24_1_1_20170117022255162.jpg.chip.jpg,24,1,1,25-32
4624,C:\Users\henok\data\data\UTKFace\24_1_1_20170117164614871.jpg.chip.jpg,24_1_1_20170117164614871.jpg.chip.jpg,24,1,1,25-32
4625,C:\Users\henok\data\data\UTKFace\24_1_1_20170117194553428.jpg.chip.jpg,24_1_1_20170117194553428.jpg.chip.jpg,24,1,1,25-32
4626,C:\Users\henok\data\data\UTKFace\24_1_1_20170117194632596.jpg.chip.jpg,24_1_1_20170117194632596.jpg.chip.jpg,24,1,1,25-32
4627,C:\Users\henok\data\data\UTKFace\24_1_2_20161219201505604.jpg.chip.jpg,24_1_2_20161219201505604.jpg.chip.jpg,24,1,2,25-32
4628,C:\Users\henok\data\data\UTKFace\24_1_2_20170103212931444.jpg.chip.jpg,24_1_2_20170103212931444.jpg.chip.jpg,24,1,2,25-32
4629,C:\Users\henok\data\data\UTKFace\24_1_2_20170103223948600.jpg.chip.jpg,24_1_2_20170103223948600.jpg.chip.jpg,24,1,2,25-32
4630,C:\Users\henok\data\data\UTKFace\24_1_2_20170103235106308.jpg.chip.jpg,24_1_2_20170103235106308.jpg.chip.jpg,24,1,2,25-32
4631,C:\Users\henok\data\data\UTKFace\24_1_2_20170104015713028.jpg.chip.jpg,24_1_2_20170104015713028.jpg.chip.jpg,24,1,2,25-32
4632,C:\Users\henok\data\data\UTKFace\24_1_2_20170104015726796.jpg.chip.jpg,24_1_2_20170104015726796.jpg.chip.jpg,24,1,2,25-32
4633,C:\Users\henok\data\data\UTKFace\24_1_2_20170104020224692.jpg.chip.jpg,24_1_2_20170104020224692.jpg.chip.jpg,24,1,2,25-32
4634,C:\Users\henok\data\data\UTKFace\24_1_2_20170104020244348.jpg.chip.jpg,24_1_2_20170104020244348.jpg.chip.jpg,24,1,2,25-32
4635,C:\Users\henok\data\data\UTKFace\24_1_2_20170104020306436.jpg.chip.jpg,24_1_2_20170104020306436.jpg.chip.jpg,24,1,2,25-32
4636,C:\Users\henok\data\data\UTKFace\24_1_2_20170104020359556.jpg.chip.jpg,24_1_2_20170104020359556.jpg.chip.jpg,24,1,2,25-32
4637,C:\Users\henok\data\data\UTKFace\24_1_2_20170104020528324.jpg.chip.jpg,24_1_2_20170104020528324.jpg.chip.jpg,24,1,2,25-32
4638,C:\Users\henok\data\data\UTKFace\24_1_2_20170104020818270.jpg.chip.jpg,24_1_2_20170104020818270.jpg.chip.jpg,24,1,2,25-32
4639,C:\Users\henok\data\data\UTKFace\24_1_2_20170104021011429.jpg.chip.jpg,24_1_2_20170104021011429.jpg.chip.jpg,24,1,2,25-32
4640,C:\Users\henok\data\data\UTKFace\24_1_2_20170104021300885.jpg.chip.jpg,24_1_2_20170104021300885.jpg.chip.jpg,24,1,2,25-32
4641,C:\Users\henok\data\data\UTKFace\24_1_2_20170104021559044.jpg.chip.jpg,24_1_2_20170104021559044.jpg.chip.jpg,24,1,2,25-32
4642,C:\Users\henok\data\data\UTKFace\24_1_2_20170104021837189.jpg.chip.jpg,24_1_2_20170104021837189.jpg.chip.jpg,24,1,2,25-32
4643,C:\Users\henok\data\data\UTKFace\24_1_2_20170104021917324.jpg.chip.jpg,24_1_2_20170104021917324.jpg.chip.jpg,24,1,2,25-32
4644,C:\Users\henok\data\data\UTKFace\24_1_2_20170104022044502.jpg.chip.jpg,24_1_2_20170104022044502.jpg.chip.jpg,24,1,2,25-32
4645,C:\Users\henok\data\data\UTKFace\24_1_2_20170104234618170.jpg.chip.jpg,24_1_2_20170104234618170.jpg.chip.jpg,24,1,2,25-32
4646,C:\Users\henok\data\data\UTKFace\24_1_2_20170105162251371.jpg.chip.jpg,24_1_2_20170105162251371.jpg.chip.jpg,24,1,2,25-32
4647,C:\Users\henok\data\data\UTKFace\24_1_2_20170105184025097.jpg.chip.jpg,24_1_2_20170105184025097.jpg.chip.jpg,24,1,2,25-32
4648,C:\Users\henok\data\data\UTKFace\24_1_2_20170109213251114.jpg.chip.jpg,24_1_2_20170109213251114.jpg.chip.jpg,24,1,2,25-32
4649,C:\Users\henok\data\data\UTKFace\24_1_2_20170112204451203.jpg.chip.jpg,24_1_2_20170112204451203.jpg.chip.jpg,24,1,2,25-32
4650,C:\Users\henok\data\data\UTKFace\24_1_2_20170112204459483.jpg.chip.jpg,24_1_2_20170112204459483.jpg.chip.jpg,24,1,2,25-32
4651,C:\Users\henok\data\data\UTKFace\24_1_2_20170112204741443.jpg.chip.jpg,24_1_2_20170112204741443.jpg.chip.jpg,24,1,2,25-32
4652,C:\Users\henok\data\data\UTKFace\24_1_2_20170116161819263.jpg.chip.jpg,24_1_2_20170116161819263.jpg.chip.jpg,24,1,2,25-32
4653,C:\Users\henok\data\data\UTKFace\24_1_2_20170116161931674.jpg.chip.jpg,24_1_2_20170116161931674.jpg.chip.jpg,24,1,2,25-32
4654,C:\Users\henok\data\data\UTKFace\24_1_2_20170116162430984.jpg.chip.jpg,24_1_2_20170116162430984.jpg.chip.jpg,24,1,2,25-32
4655,C:\Users\henok\data\data\UTKFace\24_1_2_20170116162528278.jpg.chip.jpg,24_1_2_20170116162528278.jpg.chip.jpg,24,1,2,25-32
4656,C:\Users\henok\data\data\UTKFace\24_1_2_20170116162908737.jpg.chip.jpg,24_1_2_20170116162908737.jpg.chip.jpg,24,1,2,25-32
4657,C:\Users\henok\data\data\UTKFace\24_1_2_20170116163049260.jpg.chip.jpg,24_1_2_20170116163049260.jpg.chip.jpg,24,1,2,25-32
4658,C:\Users\henok\data\data\UTKFace\24_1_2_20170116163052645.jpg.chip.jpg,24_1_2_20170116163052645.jpg.chip.jpg,24,1,2,25-32
4659,C:\Users\henok\data\data\UTKFace\24_1_2_20170116163634730.jpg.chip.jpg,24_1_2_20170116163634730.jpg.chip.jpg,24,1,2,25-32
4660,C:\Users\henok\data\data\UTKFace\24_1_2_20170116163638814.jpg.chip.jpg,24_1_2_20170116163638814.jpg.chip.jpg,24,1,2,25-32
4661,C:\Users\henok\data\data\UTKFace\24_1_2_20170116163702026.jpg.chip.jpg,24_1_2_20170116163702026.jpg.chip.jpg,24,1,2,25-32
4662,C:\Users\henok\data\data\UTKFace\24_1_2_20170116163720881.jpg.chip.jpg,24_1_2_20170116163720881.jpg.chip.jpg,24,1,2,25-32
4663,C:\Users\henok\data\data\UTKFace\24_1_2_20170116163750637.jpg.chip.jpg,24_1_2_20170116163750637.jpg.chip.jpg,24,1,2,25-32
4664,C:\Users\henok\data\data\UTKFace\24_1_2_20170116163909292.jpg.chip.jpg,24_1_2_20170116163909292.jpg.chip.jpg,24,1,2,25-32
4665,C:\Users\henok\data\data\UTKFace\24_1_2_20170116164545482.jpg.chip.jpg,24_1_2_20170116164545482.jpg.chip.jpg,24,1,2,25-32
4666,C:\Users\henok\data\data\UTKFace\24_1_2_20170116164559724.jpg.chip.jpg,24_1_2_20170116164559724.jpg.chip.jpg,24,1,2,25-32
4667,C:\Users\henok\data\data\UTKFace\24_1_2_20170116164628750.jpg.chip.jpg,24_1_2_20170116164628750.jpg.chip.jpg,24,1,2,25-32
4668,C:\Users\henok\data\data\UTKFace\24_1_2_20170116164744956.jpg.chip.jpg,24_1_2_20170116164744956.jpg.chip.jpg,24,1,2,25-32
4669,C:\Users\henok\data\data\UTKFace\24_1_2_20170116164813386.jpg.chip.jpg,24_1_2_20170116164813386.jpg.chip.jpg,24,1,2,25-32
4670,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165003935.jpg.chip.jpg,24_1_2_20170116165003935.jpg.chip.jpg,24,1,2,25-32
4671,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165051346.jpg.chip.jpg,24_1_2_20170116165051346.jpg.chip.jpg,24,1,2,25-32
4672,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165105160.jpg.chip.jpg,24_1_2_20170116165105160.jpg.chip.jpg,24,1,2,25-32
4673,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165442037.jpg.chip.jpg,24_1_2_20170116165442037.jpg.chip.jpg,24,1,2,25-32
4674,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165445234.jpg.chip.jpg,24_1_2_20170116165445234.jpg.chip.jpg,24,1,2,25-32
4675,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165506261.jpg.chip.jpg,24_1_2_20170116165506261.jpg.chip.jpg,24,1,2,25-32
4676,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165511429.jpg.chip.jpg,24_1_2_20170116165511429.jpg.chip.jpg,24,1,2,25-32
4677,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165534569.jpg.chip.jpg,24_1_2_20170116165534569.jpg.chip.jpg,24,1,2,25-32
4678,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165537446.jpg.chip.jpg,24_1_2_20170116165537446.jpg.chip.jpg,24,1,2,25-32
4679,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165549493.jpg.chip.jpg,24_1_2_20170116165549493.jpg.chip.jpg,24,1,2,25-32
4680,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165608430.jpg.chip.jpg,24_1_2_20170116165608430.jpg.chip.jpg,24,1,2,25-32
4681,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165611580.jpg.chip.jpg,24_1_2_20170116165611580.jpg.chip.jpg,24,1,2,25-32
4682,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165619547.jpg.chip.jpg,24_1_2_20170116165619547.jpg.chip.jpg,24,1,2,25-32
4683,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165624826.jpg.chip.jpg,24_1_2_20170116165624826.jpg.chip.jpg,24,1,2,25-32
4684,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165631297.jpg.chip.jpg,24_1_2_20170116165631297.jpg.chip.jpg,24,1,2,25-32
4685,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165633882.jpg.chip.jpg,24_1_2_20170116165633882.jpg.chip.jpg,24,1,2,25-32
4686,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165947925.jpg.chip.jpg,24_1_2_20170116165947925.jpg.chip.jpg,24,1,2,25-32
4687,C:\Users\henok\data\data\UTKFace\24_1_2_20170116165951514.jpg.chip.jpg,24_1_2_20170116165951514.jpg.chip.jpg,24,1,2,25-32
4688,C:\Users\henok\data\data\UTKFace\24_1_2_20170116170010620.jpg.chip.jpg,24_1_2_20170116170010620.jpg.chip.jpg,24,1,2,25-32
4689,C:\Users\henok\data\data\UTKFace\24_1_2_20170116170015633.jpg.chip.jpg,24_1_2_20170116170015633.jpg.chip.jpg,24,1,2,25-32
4690,C:\Users\henok\data\data\UTKFace\24_1_2_20170116170556211.jpg.chip.jpg,24_1_2_20170116170556211.jpg.chip.jpg,24,1,2,25-32
4691,C:\Users\henok\data\data\UTKFace\24_1_2_20170116170612853.jpg.chip.jpg,24_1_2_20170116170612853.jpg.chip.jpg,24,1,2,25-32
4692,C:\Users\henok\data\data\UTKFace\24_1_2_20170116170616076.jpg.chip.jpg,24_1_2_20170116170616076.jpg.chip.jpg,24,1,2,25-32
4693,C:\Users\henok\data\data\UTKFace\24_1_2_20170116170642556.jpg.chip.jpg,24_1_2_20170116170642556.jpg.chip.jpg,24,1,2,25-32
4694,C:\Users\henok\data\data\UTKFace\24_1_2_20170116170646374.jpg.chip.jpg,24_1_2_20170116170646374.jpg.chip.jpg,24,1,2,25-32
4695,C:\Users\henok\data\data\UTKFace\24_1_2_20170116170732649.jpg.chip.jpg,24_1_2_20170116170732649.jpg.chip.jpg,24,1,2,25-32
4696,C:\Users\henok\data\data\UTKFace\24_1_2_20170116170758728.jpg.chip.jpg,24_1_2_20170116170758728.jpg.chip.jpg,24,1,2,25-32
4697,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171002640.jpg.chip.jpg,24_1_2_20170116171002640.jpg.chip.jpg,24,1,2,25-32
4698,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171007400.jpg.chip.jpg,24_1_2_20170116171007400.jpg.chip.jpg,24,1,2,25-32
4699,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171024225.jpg.chip.jpg,24_1_2_20170116171024225.jpg.chip.jpg,24,1,2,25-32
4700,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171030907.jpg.chip.jpg,24_1_2_20170116171030907.jpg.chip.jpg,24,1,2,25-32
4701,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171034407.jpg.chip.jpg,24_1_2_20170116171034407.jpg.chip.jpg,24,1,2,25-32
4702,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171044181.jpg.chip.jpg,24_1_2_20170116171044181.jpg.chip.jpg,24,1,2,25-32
4703,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171137985.jpg.chip.jpg,24_1_2_20170116171137985.jpg.chip.jpg,24,1,2,25-32
4704,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171152247.jpg.chip.jpg,24_1_2_20170116171152247.jpg.chip.jpg,24,1,2,25-32
4705,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171158821.jpg.chip.jpg,24_1_2_20170116171158821.jpg.chip.jpg,24,1,2,25-32
4706,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171513182.jpg.chip.jpg,24_1_2_20170116171513182.jpg.chip.jpg,24,1,2,25-32
4707,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171531024.jpg.chip.jpg,24_1_2_20170116171531024.jpg.chip.jpg,24,1,2,25-32
4708,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171535446.jpg.chip.jpg,24_1_2_20170116171535446.jpg.chip.jpg,24,1,2,25-32
4709,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171543349.jpg.chip.jpg,24_1_2_20170116171543349.jpg.chip.jpg,24,1,2,25-32
4710,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171546278.jpg.chip.jpg,24_1_2_20170116171546278.jpg.chip.jpg,24,1,2,25-32
4711,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171548627.jpg.chip.jpg,24_1_2_20170116171548627.jpg.chip.jpg,24,1,2,25-32
4712,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171551289.jpg.chip.jpg,24_1_2_20170116171551289.jpg.chip.jpg,24,1,2,25-32
4713,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171557699.jpg.chip.jpg,24_1_2_20170116171557699.jpg.chip.jpg,24,1,2,25-32
4714,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171600984.jpg.chip.jpg,24_1_2_20170116171600984.jpg.chip.jpg,24,1,2,25-32
4715,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171604159.jpg.chip.jpg,24_1_2_20170116171604159.jpg.chip.jpg,24,1,2,25-32
4716,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171607480.jpg.chip.jpg,24_1_2_20170116171607480.jpg.chip.jpg,24,1,2,25-32
4717,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171610481.jpg.chip.jpg,24_1_2_20170116171610481.jpg.chip.jpg,24,1,2,25-32
4718,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171616382.jpg.chip.jpg,24_1_2_20170116171616382.jpg.chip.jpg,24,1,2,25-32
4719,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171627787.jpg.chip.jpg,24_1_2_20170116171627787.jpg.chip.jpg,24,1,2,25-32
4720,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171634283.jpg.chip.jpg,24_1_2_20170116171634283.jpg.chip.jpg,24,1,2,25-32
4721,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171638407.jpg.chip.jpg,24_1_2_20170116171638407.jpg.chip.jpg,24,1,2,25-32
4722,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171642861.jpg.chip.jpg,24_1_2_20170116171642861.jpg.chip.jpg,24,1,2,25-32
4723,C:\Users\henok\data\data\UTKFace\24_1_2_20170116171657075.jpg.chip.jpg,24_1_2_20170116171657075.jpg.chip.jpg,24,1,2,25-32
